Date,Open,High,Low,Close,Volume
2010-04-14,60.41999816894531,61.20000076293945,60.380001068115234,61.13999938964844,5183600
2010-04-15,60.869998931884766,61.06999969482422,60.45000076293945,60.63999938964844,4636700
2010-04-16,60.68000030517578,61.060001373291016,60.040000915527344,60.720001220703125,7315800
2010-04-19,60.59000015258789,61.2599983215332,60.15999984741211,61.06999969482422,4270300
2010-04-20,61.099998474121094,61.099998474121094,59.900001525878906,60.18000030517578,7220000
2010-04-21,59.849998474121094,60.0,58.11000061035156,58.709999084472656,13763400
2010-04-22,57.810001373291016,58.72999954223633,57.029998779296875,58.15999984741211,10389400
2010-04-23,58.09000015258789,59.0,57.7599983215332,58.880001068115234,7107600
2010-04-26,58.97999954223633,59.20000076293945,58.40999984741211,58.43000030517578,6157000
2010-04-27,58.20000076293945,58.91999816894531,57.779998779296875,57.84000015258789,6178400
2010-04-28,57.91999816894531,58.560001373291016,57.779998779296875,58.18000030517578,6236100
2010-04-29,58.380001068115234,59.04999923706055,58.06999969482422,58.59000015258789,4342600
2010-04-30,58.810001373291016,59.029998779296875,57.290000915527344,57.310001373291016,8187900
2010-05-03,57.45000076293945,57.95000076293945,57.130001068115234,57.59000015258789,5912300
2010-05-04,57.11000061035156,57.22999954223633,55.90999984741211,56.83000183105469,7686400
2010-05-05,56.939998626708984,57.349998474121094,56.29999923706055,56.599998474121094,5988200
2010-05-06,56.43000030517578,56.4900016784668,52.79999923706055,54.75,9744800
2010-05-07,54.529998779296875,55.279998779296875,53.52000045776367,54.459999084472656,10580700
2010-05-10,55.29999923706055,56.95000076293945,55.15999984741211,55.58000183105469,8395700
2010-05-11,55.290000915527344,56.7400016784668,55.0,55.93000030517578,5909600
2010-05-12,55.91999816894531,56.84000015258789,55.52000045776367,56.599998474121094,5446800
2010-05-13,56.36000061035156,56.5099983215332,55.779998779296875,55.880001068115234,4741100
2010-05-14,55.70000076293945,55.880001068115234,54.209999084472656,54.689998626708984,5717100
2010-05-17,55.380001068115234,55.380001068115234,53.880001068115234,54.810001373291016,5898400
2010-05-18,54.93000030517578,55.349998474121094,54.560001373291016,54.66999816894531,4389400
2010-05-19,54.5,55.7599983215332,54.34000015258789,55.2599983215332,5816900
2010-05-20,54.18000030517578,54.7400016784668,52.84000015258789,52.939998626708984,7296300
2010-05-21,52.189998626708984,53.4900016784668,51.81999969482422,52.439998626708984,10539300
2010-05-24,52.0099983215332,53.150001525878906,51.630001068115234,52.65999984741211,7187300
2010-05-25,51.95000076293945,52.65999984741211,51.16999816894531,52.54999923706055,8788100
2010-05-26,52.439998626708984,52.439998626708984,50.31999969482422,50.36000061035156,11039900
2010-05-27,51.029998779296875,51.45000076293945,50.65999984741211,51.43000030517578,7325700
2010-05-28,51.75,52.22999954223633,51.459999084472656,51.779998779296875,11169800
2010-06-01,51.720001220703125,52.38999938964844,50.75,50.7599983215332,7269600
2010-06-02,53.58000183105469,56.31999969482422,53.310001373291016,56.09000015258789,26218700
2010-06-03,55.88999938964844,56.029998779296875,54.939998626708984,55.63999938964844,10172900
2010-06-04,54.81999969482422,55.36000061035156,54.150001525878906,54.34000015258789,10356200
2010-06-07,54.16999816894531,54.209999084472656,53.20000076293945,53.5099983215332,9955400
2010-06-08,53.52000045776367,53.88999938964844,52.959999084472656,53.81999969482422,7986100
2010-06-09,53.79999923706055,54.060001373291016,52.939998626708984,53.150001525878906,6267100
2010-06-10,53.61000061035156,54.290000915527344,53.279998779296875,54.0099983215332,6195300
2010-06-11,53.630001068115234,54.459999084472656,53.529998779296875,54.099998474121094,4252400
2010-06-14,54.209999084472656,54.81999969482422,54.029998779296875,54.06999969482422,4265400
2010-06-15,54.15999984741211,55.15999984741211,54.08000183105469,55.119998931884766,4855600
2010-06-16,54.880001068115234,55.52000045776367,54.70000076293945,55.220001220703125,4742700
2010-06-17,55.189998626708984,55.45000076293945,54.5099983215332,55.439998626708984,5723700
2010-06-18,55.439998626708984,55.81999969482422,54.599998474121094,55.20000076293945,10851900
2010-06-21,56.86000061035156,58.31999969482422,56.310001373291016,56.52000045776367,10162100
2010-06-22,56.34000015258789,57.20000076293945,56.040000915527344,56.119998931884766,5819800
2010-06-23,55.7599983215332,56.63999938964844,55.369998931884766,56.20000076293945,5859200
2010-06-24,55.90999984741211,56.779998779296875,55.720001220703125,56.150001525878906,9048100
2010-06-25,56.61000061035156,57.08000183105469,55.5,56.2599983215332,33297400
2010-06-28,56.04999923706055,56.09000015258789,55.0,55.40999984741211,6204700
2010-06-29,54.83000183105469,54.959999084472656,53.83000183105469,54.119998931884766,8307300
2010-06-30,53.869998931884766,54.4900016784668,52.599998474121094,52.599998474121094,8538100
2010-07-01,52.59000015258789,52.59000015258789,51.0,52.02000045776367,9754700
2010-07-02,52.0099983215332,52.5,51.40999984741211,51.70000076293945,5238100
2010-07-06,52.040000915527344,52.2400016784668,50.75,51.29999923706055,6093000
2010-07-07,51.7599983215332,51.900001525878906,50.560001373291016,51.400001525878906,7568900
2010-07-08,51.5099983215332,52.2599983215332,51.02000045776367,52.22999954223633,6758600
2010-07-09,52.349998474121094,52.61000061035156,51.900001525878906,52.560001373291016,4810900
2010-07-12,52.2400016784668,52.560001373291016,51.900001525878906,52.439998626708984,4254900
2010-07-13,52.65999984741211,53.290000915527344,52.540000915527344,52.7599983215332,3907400
2010-07-14,52.29999923706055,53.0,52.279998779296875,52.619998931884766,4083000
2010-07-15,52.540000915527344,53.220001220703125,52.290000915527344,52.91999816894531,4685300
2010-07-16,52.90999984741211,53.130001068115234,51.93000030517578,52.16999816894531,8027500
2010-07-19,52.459999084472656,53.61000061035156,52.310001373291016,53.599998474121094,7830300
2010-07-20,52.959999084472656,53.20000076293945,52.08000183105469,53.20000076293945,5630400
2010-07-21,53.099998474121094,53.310001373291016,52.09000015258789,52.25,6019900
2010-07-22,52.619998931884766,53.83000183105469,52.619998931884766,53.310001373291016,5049300
2010-07-23,53.02000045776367,53.18000030517578,51.61000061035156,52.75,8760900
2010-07-26,52.58000183105469,53.88999938964844,52.58000183105469,53.66999816894531,4091300
2010-07-27,53.91999816894531,55.060001373291016,53.779998779296875,54.5099983215332,7667700
2010-07-28,54.599998474121094,54.68000030517578,52.7599983215332,53.7599983215332,4945400
2010-07-29,54.13999938964844,54.400001525878906,52.83000183105469,53.369998931884766,5908400
2010-07-30,53.209999084472656,55.040000915527344,52.43000030517578,54.529998779296875,7205400
2010-08-02,55.25,55.34000015258789,54.68000030517578,54.869998931884766,5526600
2010-08-03,54.52000045776367,55.279998779296875,54.4900016784668,54.709999084472656,3964700
2010-08-04,55.0099983215332,55.959999084472656,54.68000030517578,55.7599983215332,4815700
2010-08-05,55.380001068115234,55.61000061035156,55.16999816894531,55.31999969482422,3067400
2010-08-06,54.709999084472656,56.0,54.52000045776367,55.939998626708984,3474200
2010-08-09,55.970001220703125,56.0,55.41999816894531,55.65999984741211,3318100
2010-08-10,55.369998931884766,56.130001068115234,54.83000183105469,55.720001220703125,4151200
2010-08-11,54.75,54.900001525878906,53.5,53.689998626708984,5466100
2010-08-12,53.630001068115234,54.97999954223633,53.040000915527344,54.75,6232300
2010-08-13,54.38999938964844,55.36000061035156,54.18000030517578,55.02000045776367,5511900
2010-08-16,54.380001068115234,54.599998474121094,53.56999969482422,54.08000183105469,5639300
2010-08-17,53.88999938964844,54.380001068115234,53.689998626708984,53.959999084472656,4999100
2010-08-18,53.689998626708984,54.29999923706055,53.150001525878906,54.13999938964844,5547500
2010-08-19,53.90999984741211,53.9900016784668,52.290000915527344,52.720001220703125,4895600
2010-08-20,52.54999923706055,52.66999816894531,52.06999969482422,52.34000015258789,4386200
2010-08-23,52.470001220703125,52.970001220703125,51.93000030517578,51.95000076293945,3466100
2010-08-24,51.70000076293945,51.70000076293945,50.90999984741211,51.060001373291016,5937600
2010-08-25,50.880001068115234,52.02000045776367,50.709999084472656,51.84000015258789,5125900
2010-08-26,51.959999084472656,52.06999969482422,50.72999954223633,50.93000030517578,5266500
2010-08-27,51.0,52.40999984741211,50.2599983215332,52.08000183105469,7091200
2010-08-30,51.720001220703125,52.58000183105469,51.630001068115234,51.630001068115234,4689400
2010-08-31,51.38999938964844,51.65999984741211,50.849998474121094,51.040000915527344,6636000
2010-09-01,51.61000061035156,52.75,51.279998779296875,52.59000015258789,4772000
2010-09-02,52.59000015258789,52.65999984741211,52.18000030517578,52.5099983215332,3272800
2010-09-03,52.56999969482422,53.06999969482422,52.56999969482422,52.90999984741211,5355300
2010-09-07,52.650001525878906,52.869998931884766,52.310001373291016,52.5099983215332,2760100
2010-09-08,52.470001220703125,53.13999938964844,52.2599983215332,52.939998626708984,4900300
2010-09-09,53.33000183105469,53.900001525878906,53.18000030517578,53.790000915527344,5580900
2010-09-10,53.86000061035156,54.619998931884766,53.70000076293945,54.349998474121094,4862800
2010-09-13,54.7400016784668,54.75,54.099998474121094,54.400001525878906,6323600
2010-09-14,54.20000076293945,54.970001220703125,54.119998931884766,54.52000045776367,6371300
2010-09-15,54.220001220703125,55.40999984741211,54.06999969482422,55.29999923706055,5081600
2010-09-16,55.20000076293945,55.220001220703125,54.77000045776367,55.099998474121094,4061600
2010-09-17,55.189998626708984,55.43000030517578,55.0,55.220001220703125,6500700
2010-09-20,55.189998626708984,56.08000183105469,54.970001220703125,55.939998626708984,6304000
2010-09-21,55.880001068115234,56.0,55.34000015258789,55.75,5147500
2010-09-22,55.5099983215332,56.84000015258789,55.5099983215332,56.27000045776367,5071000
2010-09-23,55.88999938964844,56.439998626708984,55.65999984741211,55.720001220703125,4592400
2010-09-24,55.779998779296875,56.369998931884766,55.29999923706055,56.31999969482422,5286500
2010-09-27,55.939998626708984,56.43000030517578,55.63999938964844,55.689998626708984,4416800
2010-09-28,55.900001525878906,56.5,55.18000030517578,56.0,4609400
2010-09-29,55.970001220703125,55.9900016784668,54.06999969482422,54.939998626708984,8491000
2010-09-30,55.02000045776367,55.56999969482422,54.650001525878906,55.11000061035156,6269000
2010-10-01,55.56999969482422,55.72999954223633,54.86000061035156,55.5099983215332,4586600
2010-10-04,55.31999969482422,55.61000061035156,54.68000030517578,55.04999923706055,4844300
2010-10-05,55.2400016784668,56.25,55.20000076293945,56.119998931884766,5601900
2010-10-06,55.880001068115234,56.11000061035156,55.31999969482422,55.83000183105469,4666300
2010-10-07,55.970001220703125,56.27000045776367,54.15999984741211,55.959999084472656,5906400
2010-10-08,56.099998474121094,56.65999984741211,55.88999938964844,56.38999938964844,4481900
2010-10-11,56.279998779296875,56.349998474121094,55.86000061035156,56.099998474121094,4345600
2010-10-12,55.77000045776367,56.119998931884766,55.47999954223633,55.939998626708984,6272500
2010-10-13,55.88999938964844,56.099998474121094,55.439998626708984,55.4900016784668,8059000
2010-10-14,55.11000061035156,55.5,54.599998474121094,54.86000061035156,9063400
2010-10-15,55.2599983215332,56.810001373291016,55.02000045776367,56.709999084472656,11232400
2010-10-18,56.369998931884766,57.959999084472656,56.209999084472656,57.959999084472656,10188400
2010-10-19,57.66999816894531,58.7400016784668,56.849998474121094,57.33000183105469,8711800
2010-10-20,57.83000183105469,58.36000061035156,57.16999816894531,57.72999954223633,6176700
2010-10-21,57.810001373291016,57.9900016784668,56.95000076293945,57.619998931884766,4702900
2010-10-22,57.59000015258789,57.790000915527344,57.25,57.54999923706055,3728000
2010-10-25,57.97999954223633,58.41999816894531,57.720001220703125,57.95000076293945,5179400
2010-10-26,57.11000061035156,57.5,56.599998474121094,57.2599983215332,7050800
2010-10-27,56.75,57.18000030517578,56.459999084472656,57.029998779296875,5668700
2010-10-28,57.36000061035156,57.630001068115234,56.90999984741211,57.27000045776367,4181300
2010-10-29,56.95000076293945,57.459999084472656,56.79999923706055,57.189998626708984,3384000
2010-11-01,57.02000045776367,57.95000076293945,56.90999984741211,57.43000030517578,4081600
2010-11-02,57.61000061035156,57.849998474121094,57.209999084472656,57.34000015258789,4076500
2010-11-03,57.2599983215332,57.720001220703125,57.06999969482422,57.29999923706055,4425800
2010-11-04,56.9900016784668,57.400001525878906,55.650001525878906,56.0099983215332,9590100
2010-11-05,56.02000045776367,56.09000015258789,54.880001068115234,55.41999816894531,6902400
2010-11-08,55.130001068115234,55.43000030517578,54.9900016784668,55.290000915527344,4527900
2010-11-09,55.18000030517578,55.439998626708984,54.75,54.93000030517578,7671600
2010-11-10,54.7599983215332,54.939998626708984,53.970001220703125,54.70000076293945,6174200
2010-11-11,54.279998779296875,54.81999969482422,54.09000015258789,54.619998931884766,5385900
2010-11-12,54.279998779296875,54.70000076293945,54.22999954223633,54.470001220703125,5015300
2010-11-15,54.31999969482422,54.83000183105469,54.22999954223633,54.5099983215332,3929700
2010-11-16,54.08000183105469,54.56999969482422,53.7599983215332,54.029998779296875,6811400
2010-11-17,53.75,54.060001373291016,53.439998626708984,53.869998931884766,5871700
2010-11-18,54.0,55.43000030517578,53.90999984741211,55.13999938964844,8362700
2010-11-19,55.529998779296875,55.58000183105469,54.720001220703125,55.0,9153900
2010-11-22,54.9900016784668,55.08000183105469,54.060001373291016,54.7400016784668,5289800
2010-11-23,54.279998779296875,54.33000183105469,53.5099983215332,53.599998474121094,7065900
2010-11-24,53.75,54.25,53.720001220703125,53.83000183105469,4303700
2010-11-26,53.529998779296875,53.900001525878906,53.369998931884766,53.560001373291016,1755400
2010-11-29,53.08000183105469,53.58000183105469,52.189998626708984,53.31999969482422,6368500
2010-11-30,52.61000061035156,53.029998779296875,52.41999816894531,52.689998626708984,6027300
2010-12-01,53.31999969482422,53.77000045776367,53.0,53.52000045776367,5721000
2010-12-02,53.349998474121094,53.91999816894531,53.189998626708984,53.84000015258789,3971400
2010-12-03,54.0,54.25,53.459999084472656,53.72999954223633,7120600
2010-12-06,53.400001525878906,53.63999938964844,53.150001525878906,53.400001525878906,4075000
2010-12-07,53.619998931884766,53.720001220703125,52.97999954223633,53.130001068115234,5837200
2010-12-08,53.040000915527344,53.54999923706055,53.0,53.279998779296875,4666400
2010-12-09,53.310001373291016,53.58000183105469,53.099998474121094,53.400001525878906,4701300
2010-12-10,53.31999969482422,54.0,53.290000915527344,53.88999938964844,6567800
2010-12-13,53.939998626708984,54.34000015258789,53.849998474121094,54.11000061035156,5523100
2010-12-14,56.45000076293945,57.220001220703125,55.2400016784668,56.7599983215332,23617700
2010-12-15,56.529998779296875,56.95000076293945,55.349998474121094,55.66999816894531,14247900
2010-12-16,55.70000076293945,56.79999923706055,55.63999938964844,56.630001068115234,12950800
2010-12-17,57.0,57.900001525878906,56.58000183105469,57.41999816894531,21618900
2010-12-20,57.560001373291016,57.97999954223633,57.439998626708984,57.650001525878906,6980600
2010-12-21,57.56999969482422,57.70000076293945,57.16999816894531,57.38999938964844,5598000
2010-12-22,57.20000076293945,57.369998931884766,56.630001068115234,56.95000076293945,4411800
2010-12-23,56.70000076293945,57.06999969482422,56.459999084472656,56.709999084472656,4074800
2010-12-27,56.529998779296875,56.66999816894531,56.0099983215332,56.439998626708984,2758400
2010-12-28,56.380001068115234,56.560001373291016,55.939998626708984,55.959999084472656,4025200
2010-12-29,56.150001525878906,56.369998931884766,55.869998931884766,55.869998931884766,3601700
2010-12-30,55.689998626708984,56.16999816894531,55.459999084472656,55.529998779296875,3414000
2010-12-31,55.470001220703125,55.61000061035156,54.77000045776367,54.900001525878906,3997500
2011-01-03,55.20000076293945,56.279998779296875,55.18000030517578,55.54999923706055,5453300
2011-01-04,55.77000045776367,57.2400016784668,55.689998626708984,56.75,8429500
2011-01-05,56.459999084472656,57.15999984741211,56.400001525878906,56.72999954223633,4552000
2011-01-06,56.68000030517578,57.18000030517578,56.06999969482422,56.54999923706055,3561400
2011-01-07,56.5,57.189998626708984,56.459999084472656,56.97999954223633,4680800
2011-01-10,56.470001220703125,56.95000076293945,56.209999084472656,56.439998626708984,4758900
2011-01-11,56.54999923706055,56.880001068115234,56.09000015258789,56.189998626708984,5863900
2011-01-12,56.29999923706055,56.91999816894531,56.04999923706055,56.849998474121094,4566400
2011-01-13,56.720001220703125,57.0,56.22999954223633,56.31999969482422,4660300
2011-01-14,56.04999923706055,57.279998779296875,56.04999923706055,56.5,5893700
2011-01-18,56.400001525878906,57.34000015258789,56.349998474121094,57.290000915527344,10611900
2011-01-19,57.209999084472656,57.43000030517578,56.599998474121094,56.97999954223633,5771500
2011-01-20,56.779998779296875,57.650001525878906,56.68000030517578,57.310001373291016,6313600
2011-01-21,57.40999984741211,57.40999984741211,56.7400016784668,56.970001220703125,6032900
2011-01-24,57.060001373291016,57.869998931884766,56.810001373291016,57.290000915527344,5647800
2011-01-25,56.90999984741211,58.189998626708984,56.7400016784668,57.15999984741211,8944000
2011-01-26,57.27000045776367,57.470001220703125,56.31999969482422,56.47999954223633,6833600
2011-01-27,56.459999084472656,56.869998931884766,56.060001373291016,56.47999954223633,4686000
2011-01-28,56.61000061035156,56.61000061035156,55.11000061035156,55.290000915527344,6928300
2011-01-31,55.220001220703125,55.459999084472656,54.849998474121094,55.08000183105469,6021300
2011-02-01,55.22999954223633,55.880001068115234,55.11000061035156,55.709999084472656,5615800
2011-02-02,55.13999938964844,55.650001525878906,54.790000915527344,55.630001068115234,5353400
2011-02-03,55.27000045776367,55.63999938964844,55.0,55.45000076293945,4227000
2011-02-04,55.619998931884766,55.619998931884766,54.7400016784668,55.20000076293945,4569900
2011-02-07,55.22999954223633,55.33000183105469,54.7599983215332,54.880001068115234,3861900
2011-02-08,54.7599983215332,55.15999984741211,54.630001068115234,54.939998626708984,3399300
2011-02-09,54.72999954223633,55.0,54.310001373291016,54.43000030517578,4502700
2011-02-10,54.33000183105469,54.79999923706055,54.0,54.27000045776367,4522300
2011-02-11,54.11000061035156,54.11000061035156,53.54999923706055,53.7400016784668,6896900
2011-02-14,53.61000061035156,54.08000183105469,53.34000015258789,53.86000061035156,5412600
2011-02-15,53.630001068115234,53.939998626708984,53.310001373291016,53.84000015258789,5143000
2011-02-16,53.34000015258789,53.43000030517578,52.36000061035156,52.95000076293945,11461500
2011-02-17,52.689998626708984,53.189998626708984,52.369998931884766,52.40999984741211,8918600
2011-02-18,52.2599983215332,52.72999954223633,52.02000045776367,52.2400016784668,9877900
2011-02-22,51.970001220703125,52.540000915527344,51.619998931884766,51.880001068115234,6473900
2011-02-23,51.88999938964844,52.18000030517578,51.06999969482422,51.06999969482422,8135500
2011-02-24,51.06999969482422,51.2400016784668,50.61000061035156,50.95000076293945,8606600
2011-02-25,51.18000030517578,52.369998931884766,51.04999923706055,52.2599983215332,7791100
2011-02-28,52.380001068115234,52.66999816894531,51.310001373291016,51.33000183105469,8054800
2011-03-01,52.16999816894531,52.4900016784668,51.7400016784668,51.90999984741211,6668500
2011-03-02,51.7400016784668,51.90999984741211,51.34000015258789,51.38999938964844,5437400
2011-03-03,51.63999938964844,52.540000915527344,51.459999084472656,52.369998931884766,6527500
2011-03-04,52.11000061035156,52.529998779296875,51.959999084472656,52.31999969482422,5795700
2011-03-07,52.529998779296875,52.56999969482422,51.68000030517578,51.7400016784668,6334200
2011-03-08,51.790000915527344,52.66999816894531,51.400001525878906,52.52000045776367,4298400
2011-03-09,52.75,52.79999923706055,52.08000183105469,52.47999954223633,4049200
2011-03-10,51.86000061035156,52.209999084472656,51.41999816894531,51.84000015258789,5675400
2011-03-11,51.86000061035156,53.869998931884766,51.779998779296875,53.529998779296875,11642100
2011-03-14,53.18000030517578,53.880001068115234,53.09000015258789,53.52000045776367,7015900
2011-03-15,52.5099983215332,53.38999938964844,52.18000030517578,53.0,6001400
2011-03-16,52.54999923706055,53.54999923706055,52.43000030517578,52.689998626708984,10020100
2011-03-17,54.0,54.70000076293945,53.31999969482422,53.560001373291016,10655000
2011-03-18,53.72999954223633,53.91999816894531,52.75,52.939998626708984,12834000
2011-03-21,53.75,53.939998626708984,53.04999923706055,53.09000015258789,4286100
2011-03-22,53.029998779296875,53.279998779296875,52.65999984741211,52.779998779296875,5560800
2011-03-23,52.709999084472656,52.93000030517578,52.22999954223633,52.689998626708984,4528300
2011-03-24,52.88999938964844,53.5,52.43000030517578,53.27000045776367,5093600
2011-03-25,53.40999984741211,53.790000915527344,53.0,53.150001525878906,5589900
2011-03-28,53.09000015258789,53.22999954223633,52.61000061035156,52.650001525878906,3808800
2011-03-29,52.70000076293945,53.45000076293945,52.65999984741211,53.43000030517578,3570800
2011-03-30,53.65999984741211,54.36000061035156,53.43000030517578,53.900001525878906,4562400
2011-03-31,53.72999954223633,54.04999923706055,53.45000076293945,53.45000076293945,4501100
2011-04-01,53.939998626708984,53.97999954223633,52.7599983215332,53.08000183105469,7942400
2011-04-04,53.310001373291016,54.29999923706055,53.209999084472656,54.029998779296875,5510000
2011-04-05,53.95000076293945,54.369998931884766,53.90999984741211,54.06999969482422,4638500
2011-04-06,54.2599983215332,54.560001373291016,53.9900016784668,54.029998779296875,4576400
2011-04-07,53.900001525878906,54.38999938964844,53.5,53.970001220703125,4408600
2011-04-08,53.970001220703125,54.31999969482422,53.58000183105469,53.900001525878906,4423100
2011-04-11,53.90999984741211,54.45000076293945,53.47999954223633,54.310001373291016,6327000
2011-04-12,54.04999923706055,54.75,54.0099983215332,54.619998931884766,6678800
2011-04-13,54.689998626708984,55.29999923706055,54.650001525878906,54.939998626708984,7572900
2011-04-14,54.75,55.0099983215332,54.279998779296875,54.83000183105469,7189000
2011-04-15,55.029998779296875,55.9900016784668,54.939998626708984,55.5099983215332,8002700
2011-04-18,54.95000076293945,55.560001373291016,54.790000915527344,55.220001220703125,6936300
2011-04-19,55.06999969482422,55.29999923706055,54.650001525878906,55.18000030517578,5952800
2011-04-20,56.0,56.439998626708984,55.619998931884766,56.18000030517578,7334700
2011-04-21,55.2599983215332,55.38999938964844,53.220001220703125,53.689998626708984,17489600
2011-04-25,53.5099983215332,54.7599983215332,53.15999984741211,54.689998626708984,10650800
2011-04-26,55.0099983215332,56.310001373291016,54.97999954223633,56.220001220703125,12800000
2011-04-27,56.29999923706055,56.959999084472656,56.09000015258789,56.81999969482422,8362400
